"tmpd","date","month","year","tempc"
57,2001-04-12,"4",2001,13.8888888888889
48,2001-04-13,"4",2001,8.88888888888889
52,2001-04-14,"4",2001,11.1111111111111
49,2001-04-15,"4",2001,9.44444444444444
36,2001-04-16,"4",2001,2.22222222222222
38,2001-04-17,"4",2001,3.33333333333333
41,2001-04-18,"4",2001,5
51,2001-04-19,"4",2001,10.5555555555556
64,2001-04-20,"4",2001,17.7777777777778
69,2001-04-21,"4",2001,20.5555555555556
65,2001-04-22,"4",2001,18.3333333333333
58,2001-04-23,"4",2001,14.4444444444444
52,2001-04-24,"4",2001,11.1111111111111
51,2001-04-25,"4",2001,10.5555555555556
61,2001-04-26,"4",2001,16.1111111111111
52,2001-04-27,"4",2001,11.1111111111111
53,2001-04-28,"4",2001,11.6666666666667
61,2001-04-29,"4",2001,16.1111111111111
68,2001-04-30,"4",2001,20
73,2001-05-01,"5",2001,22.7777777777778
73,2001-05-02,"5",2001,22.7777777777778
72,2001-05-03,"5",2001,22.2222222222222
55,2001-05-04,"5",2001,12.7777777777778
58,2001-05-05,"5",2001,14.4444444444444
65,2001-05-06,"5",2001,18.3333333333333
60,2001-05-07,"5",2001,15.5555555555556
62,2001-05-08,"5",2001,16.6666666666667
67,2001-05-09,"5",2001,19.4444444444444
70,2001-05-10,"5",2001,21.1111111111111
54,2001-05-11,"5",2001,12.2222222222222
48,2001-05-12,"5",2001,8.88888888888889
53,2001-05-13,"5",2001,11.6666666666667
54,2001-05-14,"5",2001,12.2222222222222
72,2001-05-15,"5",2001,22.2222222222222
77,2001-05-16,"5",2001,25
74,2001-05-17,"5",2001,23.3333333333333
65,2001-05-18,"5",2001,18.3333333333333
61,2001-05-19,"5",2001,16.1111111111111
63,2001-05-20,"5",2001,17.2222222222222
62,2001-05-21,"5",2001,16.6666666666667
53,2001-05-22,"5",2001,11.6666666666667
54,2001-05-23,"5",2001,12.2222222222222
51,2001-05-24,"5",2001,10.5555555555556
51,2001-05-25,"5",2001,10.5555555555556
48,2001-05-26,"5",2001,8.88888888888889
55,2001-05-27,"5",2001,12.7777777777778
59,2001-05-28,"5",2001,15
53,2001-05-29,"5",2001,11.6666666666667
53,2001-05-30,"5",2001,11.6666666666667
53,2001-05-31,"5",2001,11.6666666666667
57,2001-06-01,"6",2001,13.8888888888889
53,2001-06-02,"6",2001,11.6666666666667
52,2001-06-03,"6",2001,11.1111111111111
51,2001-06-04,"6",2001,10.5555555555556
53,2001-06-05,"6",2001,11.6666666666667
57,2001-06-06,"6",2001,13.8888888888889
59,2001-06-07,"6",2001,15
61,2001-06-08,"6",2001,16.1111111111111
66,2001-06-09,"6",2001,18.8888888888889
74,2001-06-10,"6",2001,23.3333333333333
76,2001-06-11,"6",2001,24.4444444444444
75,2001-06-12,"6",2001,23.8888888888889
80,2001-06-13,"6",2001,26.6666666666667
80,2001-06-14,"6",2001,26.6666666666667
70,2001-06-15,"6",2001,21.1111111111111
71,2001-06-16,"6",2001,21.6666666666667
71,2001-06-17,"6",2001,21.6666666666667
78,2001-06-18,"6",2001,25.5555555555556
75,2001-06-19,"6",2001,23.8888888888889
70,2001-06-20,"6",2001,21.1111111111111
62,2001-06-21,"6",2001,16.6666666666667
60,2001-06-22,"6",2001,15.5555555555556
62,2001-06-23,"6",2001,16.6666666666667
66,2001-06-24,"6",2001,18.8888888888889
72,2001-06-25,"6",2001,22.2222222222222
74,2001-06-26,"6",2001,23.3333333333333
75,2001-06-27,"6",2001,23.8888888888889
75,2001-06-28,"6",2001,23.8888888888889
77,2001-06-29,"6",2001,25
78,2001-06-30,"6",2001,25.5555555555556
64,2001-07-01,"7",2001,17.7777777777778
62,2001-07-02,"7",2001,16.6666666666667
72,2001-07-03,"7",2001,22.2222222222222
78,2001-07-04,"7",2001,25.5555555555556
64,2001-07-05,"7",2001,17.7777777777778
66,2001-07-06,"7",2001,18.8888888888889
74,2001-07-07,"7",2001,23.3333333333333
79,2001-07-08,"7",2001,26.1111111111111
79,2001-07-09,"7",2001,26.1111111111111
81,2001-07-10,"7",2001,27.2222222222222
69,2001-07-11,"7",2001,20.5555555555556
69,2001-07-12,"7",2001,20.5555555555556
68,2001-07-13,"7",2001,20
74,2001-07-14,"7",2001,23.3333333333333
74,2001-07-15,"7",2001,23.3333333333333
75,2001-07-16,"7",2001,23.8888888888889
79,2001-07-17,"7",2001,26.1111111111111
78,2001-07-18,"7",2001,25.5555555555556
77,2001-07-19,"7",2001,25
82,2001-07-20,"7",2001,27.7777777777778
83,2001-07-21,"7",2001,28.3333333333333
82,2001-07-22,"7",2001,27.7777777777778
83,2001-07-23,"7",2001,28.3333333333333
79,2001-07-24,"7",2001,26.1111111111111
71,2001-07-25,"7",2001,21.6666666666667
73,2001-07-26,"7",2001,22.7777777777778
71,2001-07-27,"7",2001,21.6666666666667
72,2001-07-28,"7",2001,22.2222222222222
78,2001-07-29,"7",2001,25.5555555555556
80,2001-07-30,"7",2001,26.6666666666667
83,2001-07-31,"7",2001,28.3333333333333
84,2001-08-01,"8",2001,28.8888888888889
79,2001-08-02,"8",2001,26.1111111111111
75,2001-08-03,"8",2001,23.8888888888889
76,2001-08-04,"8",2001,24.4444444444444
76,2001-08-05,"8",2001,24.4444444444444
81,2001-08-06,"8",2001,27.2222222222222
85,2001-08-07,"8",2001,29.4444444444444
85,2001-08-08,"8",2001,29.4444444444444
84,2001-08-09,"8",2001,28.8888888888889
70,2001-08-10,"8",2001,21.1111111111111
69,2001-08-11,"8",2001,20.5555555555556
72,2001-08-12,"8",2001,22.2222222222222
67,2001-08-13,"8",2001,19.4444444444444
66,2001-08-14,"8",2001,18.8888888888889
67,2001-08-15,"8",2001,19.4444444444444
68,2001-08-16,"8",2001,20
70,2001-08-17,"8",2001,21.1111111111111
66,2001-08-18,"8",2001,18.8888888888889
68,2001-08-19,"8",2001,20
69,2001-08-20,"8",2001,20.5555555555556
72,2001-08-21,"8",2001,22.2222222222222
77,2001-08-22,"8",2001,25
72,2001-08-23,"8",2001,22.2222222222222
74,2001-08-24,"8",2001,23.3333333333333
74,2001-08-25,"8",2001,23.3333333333333
75,2001-08-26,"8",2001,23.8888888888889
74,2001-08-27,"8",2001,23.3333333333333
68,2001-08-28,"8",2001,20
69,2001-08-29,"8",2001,20.5555555555556
77,2001-08-30,"8",2001,25
68,2001-08-31,"8",2001,20
60,2001-09-01,"9",2001,15.5555555555556
64,2001-09-02,"9",2001,17.7777777777778
74,2001-09-03,"9",2001,23.3333333333333
67,2001-09-04,"9",2001,19.4444444444444
66,2001-09-05,"9",2001,18.8888888888889
73,2001-09-06,"9",2001,22.7777777777778
78,2001-09-07,"9",2001,25.5555555555556
72,2001-09-08,"9",2001,22.2222222222222
64,2001-09-09,"9",2001,17.7777777777778
65,2001-09-10,"9",2001,18.3333333333333
64,2001-09-11,"9",2001,17.7777777777778
69,2001-09-12,"9",2001,20.5555555555556
63,2001-09-13,"9",2001,17.2222222222222
59,2001-09-14,"9",2001,15
58,2001-09-15,"9",2001,14.4444444444444
60,2001-09-16,"9",2001,15.5555555555556
59,2001-09-17,"9",2001,15
62,2001-09-18,"9",2001,16.6666666666667
62,2001-09-19,"9",2001,16.6666666666667
63,2001-09-20,"9",2001,17.2222222222222
62,2001-09-21,"9",2001,16.6666666666667
63,2001-09-22,"9",2001,17.2222222222222
58,2001-09-23,"9",2001,14.4444444444444
50,2001-09-24,"9",2001,10
49,2001-09-25,"9",2001,9.44444444444444
60,2001-09-26,"9",2001,15.5555555555556
54,2001-09-27,"9",2001,12.2222222222222
54,2001-09-28,"9",2001,12.2222222222222
56,2001-09-29,"9",2001,13.3333333333333
58,2001-09-30,"9",2001,14.4444444444444
64,2001-10-01,"10",2001,17.7777777777778
64,2001-10-02,"10",2001,17.7777777777778
66,2001-10-03,"10",2001,18.8888888888889
55,2001-10-04,"10",2001,12.7777777777778
46,2001-10-05,"10",2001,7.77777777777778
40,2001-10-06,"10",2001,4.44444444444444
41,2001-10-07,"10",2001,5
52,2001-10-08,"10",2001,11.1111111111111
65,2001-10-09,"10",2001,18.3333333333333
60,2001-10-10,"10",2001,15.5555555555556
58,2001-10-11,"10",2001,14.4444444444444
56,2001-10-12,"10",2001,13.3333333333333
60,2001-10-13,"10",2001,15.5555555555556
53,2001-10-14,"10",2001,11.6666666666667
47,2001-10-15,"10",2001,8.33333333333333
45,2001-10-16,"10",2001,7.22222222222222
42,2001-10-17,"10",2001,5.55555555555556
51,2001-10-18,"10",2001,10.5555555555556
53,2001-10-19,"10",2001,11.6666666666667
56,2001-10-20,"10",2001,13.3333333333333
59,2001-10-21,"10",2001,15
56,2001-10-22,"10",2001,13.3333333333333
62,2001-10-23,"10",2001,16.6666666666667
52,2001-10-24,"10",2001,11.1111111111111
38,2001-10-25,"10",2001,3.33333333333333
39,2001-10-26,"10",2001,3.88888888888889
38,2001-10-27,"10",2001,3.33333333333333
43,2001-10-28,"10",2001,6.11111111111111
52,2001-10-29,"10",2001,11.1111111111111
50,2001-10-30,"10",2001,10
59,2001-10-31,"10",2001,15
62,2001-11-01,"11",2001,16.6666666666667
56,2001-11-02,"11",2001,13.3333333333333
51,2001-11-03,"11",2001,10.5555555555556
49,2001-11-04,"11",2001,9.44444444444444
43,2001-11-05,"11",2001,6.11111111111111
48,2001-11-06,"11",2001,8.88888888888889
56,2001-11-07,"11",2001,13.3333333333333
45,2001-11-08,"11",2001,7.22222222222222
40,2001-11-09,"11",2001,4.44444444444444
49,2001-11-10,"11",2001,9.44444444444444
43,2001-11-11,"11",2001,6.11111111111111
42,2001-11-12,"11",2001,5.55555555555556
52,2001-11-13,"11",2001,11.1111111111111
57,2001-11-14,"11",2001,13.8888888888889
61,2001-11-15,"11",2001,16.1111111111111
50,2001-11-16,"11",2001,10
52,2001-11-17,"11",2001,11.1111111111111
56,2001-11-18,"11",2001,13.3333333333333
46,2001-11-19,"11",2001,7.77777777777778
36,2001-11-20,"11",2001,2.22222222222222
44,2001-11-21,"11",2001,6.66666666666667
48,2001-11-22,"11",2001,8.88888888888889
52,2001-11-23,"11",2001,11.1111111111111
57,2001-11-24,"11",2001,13.8888888888889
46,2001-11-25,"11",2001,7.77777777777778
43,2001-11-26,"11",2001,6.11111111111111
44,2001-11-27,"11",2001,6.66666666666667
39,2001-11-28,"11",2001,3.88888888888889
42,2001-11-29,"11",2001,5.55555555555556
45,2001-11-30,"11",2001,7.22222222222222
36,2001-12-01,"12",2001,2.22222222222222
39,2001-12-02,"12",2001,3.88888888888889
49,2001-12-03,"12",2001,9.44444444444444
58,2001-12-04,"12",2001,14.4444444444444
56,2001-12-05,"12",2001,13.3333333333333
44,2001-12-06,"12",2001,6.66666666666667
41,2001-12-07,"12",2001,5
39,2001-12-08,"12",2001,3.88888888888889
31,2001-12-09,"12",2001,-0.555555555555556
39,2001-12-10,"12",2001,3.88888888888889
36,2001-12-11,"12",2001,2.22222222222222
43,2001-12-12,"12",2001,6.11111111111111
39,2001-12-13,"12",2001,3.88888888888889
35,2001-12-14,"12",2001,1.66666666666667
35,2001-12-15,"12",2001,1.66666666666667
42,2001-12-16,"12",2001,5.55555555555556
40,2001-12-17,"12",2001,4.44444444444444
39,2001-12-18,"12",2001,3.88888888888889
36,2001-12-19,"12",2001,2.22222222222222
33,2001-12-20,"12",2001,0.555555555555556
31,2001-12-21,"12",2001,-0.555555555555556
41,2001-12-22,"12",2001,5
27,2001-12-23,"12",2001,-2.77777777777778
18,2001-12-24,"12",2001,-7.77777777777778
17,2001-12-25,"12",2001,-8.33333333333333
14,2001-12-26,"12",2001,-10
23,2001-12-27,"12",2001,-5
21,2001-12-28,"12",2001,-6.11111111111111
14,2001-12-29,"12",2001,-10
13,2001-12-30,"12",2001,-10.5555555555556
14,2001-12-31,"12",2001,-10
18,2002-01-01,"1",2002,-7.77777777777778
21,2002-01-02,"1",2002,-6.11111111111111
20,2002-01-03,"1",2002,-6.66666666666667
28,2002-01-04,"1",2002,-2.22222222222222
32,2002-01-05,"1",2002,0
29,2002-01-06,"1",2002,-1.66666666666667
22,2002-01-07,"1",2002,-5.55555555555556
31,2002-01-08,"1",2002,-0.555555555555556
47,2002-01-09,"1",2002,8.33333333333333
39,2002-01-10,"1",2002,3.88888888888889
38,2002-01-11,"1",2002,3.33333333333333
35,2002-01-12,"1",2002,1.66666666666667
33,2002-01-13,"1",2002,0.555555555555556
35,2002-01-14,"1",2002,1.66666666666667
32,2002-01-15,"1",2002,0
29,2002-01-16,"1",2002,-1.66666666666667
19,2002-01-17,"1",2002,-7.22222222222222
16,2002-01-18,"1",2002,-8.88888888888889
20,2002-01-19,"1",2002,-6.66666666666667
29,2002-01-20,"1",2002,-1.66666666666667
31,2002-01-21,"1",2002,-0.555555555555556
44,2002-01-22,"1",2002,6.66666666666667
42,2002-01-23,"1",2002,5.55555555555556
36,2002-01-24,"1",2002,2.22222222222222
39,2002-01-25,"1",2002,3.88888888888889
44,2002-01-26,"1",2002,6.66666666666667
49,2002-01-27,"1",2002,9.44444444444444
41,2002-01-28,"1",2002,5
34,2002-01-29,"1",2002,1.11111111111111
32,2002-01-30,"1",2002,0
32,2002-01-31,"1",2002,0
27,2002-02-01,"2",2002,-2.77777777777778
21,2002-02-02,"2",2002,-6.11111111111111
27,2002-02-03,"2",2002,-2.77777777777778
18,2002-02-04,"2",2002,-7.77777777777778
20,2002-02-05,"2",2002,-6.66666666666667
29,2002-02-06,"2",2002,-1.66666666666667
32,2002-02-07,"2",2002,0
36,2002-02-08,"2",2002,2.22222222222222
40,2002-02-09,"2",2002,4.44444444444444
37,2002-02-10,"2",2002,2.77777777777778
29,2002-02-11,"2",2002,-1.66666666666667
35,2002-02-12,"2",2002,1.66666666666667
25,2002-02-13,"2",2002,-3.88888888888889
38,2002-02-14,"2",2002,3.33333333333333
39,2002-02-15,"2",2002,3.88888888888889
37,2002-02-16,"2",2002,2.77777777777778
33,2002-02-17,"2",2002,0.555555555555556
38,2002-02-18,"2",2002,3.33333333333333
42,2002-02-19,"2",2002,5.55555555555556
44,2002-02-20,"2",2002,6.66666666666667
32,2002-02-21,"2",2002,0
30,2002-02-22,"2",2002,-1.11111111111111
36,2002-02-23,"2",2002,2.22222222222222
50,2002-02-24,"2",2002,10
42,2002-02-25,"2",2002,5.55555555555556
26,2002-02-26,"2",2002,-3.33333333333333
21,2002-02-27,"2",2002,-6.11111111111111
23,2002-02-28,"2",2002,-5
26,2002-03-01,"3",2002,-3.33333333333333
28,2002-03-02,"3",2002,-2.22222222222222
11,2002-03-03,"3",2002,-11.6666666666667
6,2002-03-04,"3",2002,-14.4444444444444
23,2002-03-05,"3",2002,-5
35,2002-03-06,"3",2002,1.66666666666667
36,2002-03-07,"3",2002,2.22222222222222
51,2002-03-08,"3",2002,10.5555555555556
42,2002-03-09,"3",2002,5.55555555555556
21,2002-03-10,"3",2002,-6.11111111111111
33,2002-03-11,"3",2002,0.555555555555556
40,2002-03-12,"3",2002,4.44444444444444
48,2002-03-13,"3",2002,8.88888888888889
50,2002-03-14,"3",2002,10
47,2002-03-15,"3",2002,8.33333333333333
37,2002-03-16,"3",2002,2.77777777777778
38,2002-03-17,"3",2002,3.33333333333333
42,2002-03-18,"3",2002,5.55555555555556
42,2002-03-19,"3",2002,5.55555555555556
40,2002-03-20,"3",2002,4.44444444444444
28,2002-03-21,"3",2002,-2.22222222222222
26,2002-03-22,"3",2002,-3.33333333333333
39,2002-03-23,"3",2002,3.88888888888889
34,2002-03-24,"3",2002,1.11111111111111
28,2002-03-25,"3",2002,-2.22222222222222
32,2002-03-26,"3",2002,0
36,2002-03-27,"3",2002,2.22222222222222
40,2002-03-28,"3",2002,4.44444444444444
41,2002-03-29,"3",2002,5
43,2002-03-30,"3",2002,6.11111111111111
38,2002-03-31,"3",2002,3.33333333333333
34,2002-04-01,"4",2002,1.11111111111111
39,2002-04-02,"4",2002,3.88888888888889
35,2002-04-03,"4",2002,1.66666666666667
31,2002-04-04,"4",2002,-0.555555555555556
33,2002-04-05,"4",2002,0.555555555555556
34,2002-04-06,"4",2002,1.11111111111111
42,2002-04-07,"4",2002,5.55555555555556
49,2002-04-08,"4",2002,9.44444444444444
43,2002-04-09,"4",2002,6.11111111111111
49,2002-04-10,"4",2002,9.44444444444444
63,2002-04-11,"4",2002,17.2222222222222
57,2002-04-12,"4",2002,13.8888888888889
52,2002-04-13,"4",2002,11.1111111111111
59,2002-04-14,"4",2002,15
75,2002-04-15,"4",2002,23.8888888888889
78,2002-04-16,"4",2002,25.5555555555556
75,2002-04-17,"4",2002,23.8888888888889
76,2002-04-18,"4",2002,24.4444444444444
56,2002-04-19,"4",2002,13.3333333333333
45,2002-04-20,"4",2002,7.22222222222222
41,2002-04-21,"4",2002,5
40,2002-04-22,"4",2002,4.44444444444444
46,2002-04-23,"4",2002,7.77777777777778
58,2002-04-24,"4",2002,14.4444444444444
46,2002-04-25,"4",2002,7.77777777777778
45,2002-04-26,"4",2002,7.22222222222222
48,2002-04-27,"4",2002,8.88888888888889
50,2002-04-28,"4",2002,10
51,2002-04-29,"4",2002,10.5555555555556
54,2002-04-30,"4",2002,12.2222222222222
53,2002-05-01,"5",2002,11.6666666666667
49,2002-05-02,"5",2002,9.44444444444444
46,2002-05-03,"5",2002,7.77777777777778
52,2002-05-04,"5",2002,11.1111111111111
59,2002-05-05,"5",2002,15
68,2002-05-06,"5",2002,20
56,2002-05-07,"5",2002,13.3333333333333
55,2002-05-08,"5",2002,12.7777777777778
58,2002-05-09,"5",2002,14.4444444444444
56,2002-05-10,"5",2002,13.3333333333333
51,2002-05-11,"5",2002,10.5555555555556
48,2002-05-12,"5",2002,8.88888888888889
50,2002-05-13,"5",2002,10
54,2002-05-14,"5",2002,12.2222222222222
58,2002-05-15,"5",2002,14.4444444444444
55,2002-05-16,"5",2002,12.7777777777778
41,2002-05-17,"5",2002,5
44,2002-05-18,"5",2002,6.66666666666667
46,2002-05-19,"5",2002,7.77777777777778
41,2002-05-20,"5",2002,5
45,2002-05-21,"5",2002,7.22222222222222
55,2002-05-22,"5",2002,12.7777777777778
65,2002-05-23,"5",2002,18.3333333333333
54,2002-05-24,"5",2002,12.2222222222222
49,2002-05-25,"5",2002,9.44444444444444
55,2002-05-26,"5",2002,12.7777777777778
64,2002-05-27,"5",2002,17.7777777777778
69,2002-05-28,"5",2002,20.5555555555556
73,2002-05-29,"5",2002,22.7777777777778
75,2002-05-30,"5",2002,23.8888888888889
77,2002-05-31,"5",2002,25
76,2002-06-01,"6",2002,24.4444444444444
62,2002-06-02,"6",2002,16.6666666666667
62,2002-06-03,"6",2002,16.6666666666667
65,2002-06-04,"6",2002,18.3333333333333
56,2002-06-05,"6",2002,13.3333333333333
58,2002-06-06,"6",2002,14.4444444444444
64,2002-06-07,"6",2002,17.7777777777778
71,2002-06-08,"6",2002,21.6666666666667
72,2002-06-09,"6",2002,22.2222222222222
80,2002-06-10,"6",2002,26.6666666666667
76,2002-06-11,"6",2002,24.4444444444444
64,2002-06-12,"6",2002,17.7777777777778
60,2002-06-13,"6",2002,15.5555555555556
61,2002-06-14,"6",2002,16.1111111111111
67,2002-06-15,"6",2002,19.4444444444444
66,2002-06-16,"6",2002,18.8888888888889
67,2002-06-17,"6",2002,19.4444444444444
70,2002-06-18,"6",2002,21.1111111111111
75,2002-06-19,"6",2002,23.8888888888889
82,2002-06-20,"6",2002,27.7777777777778
80,2002-06-21,"6",2002,26.6666666666667
80,2002-06-22,"6",2002,26.6666666666667
82,2002-06-23,"6",2002,27.7777777777778
78,2002-06-24,"6",2002,25.5555555555556
81,2002-06-25,"6",2002,27.2222222222222
79,2002-06-26,"6",2002,26.1111111111111
74,2002-06-27,"6",2002,23.3333333333333
74,2002-06-28,"6",2002,23.3333333333333
74,2002-06-29,"6",2002,23.3333333333333
81,2002-06-30,"6",2002,27.2222222222222
84,2002-07-01,"7",2002,28.8888888888889
84,2002-07-02,"7",2002,28.8888888888889
84,2002-07-03,"7",2002,28.8888888888889
80,2002-07-04,"7",2002,26.6666666666667
75,2002-07-05,"7",2002,23.8888888888889
75,2002-07-06,"7",2002,23.8888888888889
77,2002-07-07,"7",2002,25
81,2002-07-08,"7",2002,27.2222222222222
74,2002-07-09,"7",2002,23.3333333333333
74,2002-07-10,"7",2002,23.3333333333333
69,2002-07-11,"7",2002,20.5555555555556
68,2002-07-12,"7",2002,20
70,2002-07-13,"7",2002,21.1111111111111
72,2002-07-14,"7",2002,22.2222222222222
76,2002-07-15,"7",2002,24.4444444444444
79,2002-07-16,"7",2002,26.1111111111111
78,2002-07-17,"7",2002,25.5555555555556
82,2002-07-18,"7",2002,27.7777777777778
74,2002-07-19,"7",2002,23.3333333333333
76,2002-07-20,"7",2002,24.4444444444444
87,2002-07-21,"7",2002,30.5555555555556
83,2002-07-22,"7",2002,28.3333333333333
70,2002-07-23,"7",2002,21.1111111111111
71,2002-07-24,"7",2002,21.6666666666667
73,2002-07-25,"7",2002,22.7777777777778
79,2002-07-26,"7",2002,26.1111111111111
80,2002-07-27,"7",2002,26.6666666666667
81,2002-07-28,"7",2002,27.2222222222222
77,2002-07-29,"7",2002,25
80,2002-07-30,"7",2002,26.6666666666667
82,2002-07-31,"7",2002,27.7777777777778
85,2002-08-01,"8",2002,29.4444444444444
72,2002-08-02,"8",2002,22.2222222222222
75,2002-08-03,"8",2002,23.8888888888889
82,2002-08-04,"8",2002,27.7777777777778
77,2002-08-05,"8",2002,25
69,2002-08-06,"8",2002,20.5555555555556
67,2002-08-07,"8",2002,19.4444444444444
69,2002-08-08,"8",2002,20.5555555555556
70,2002-08-09,"8",2002,21.1111111111111
74,2002-08-10,"8",2002,23.3333333333333
80,2002-08-11,"8",2002,26.6666666666667
79,2002-08-12,"8",2002,26.1111111111111
76,2002-08-13,"8",2002,24.4444444444444
70,2002-08-14,"8",2002,21.1111111111111
74,2002-08-15,"8",2002,23.3333333333333
75,2002-08-16,"8",2002,23.8888888888889
76,2002-08-17,"8",2002,24.4444444444444
66,2002-08-18,"8",2002,18.8888888888889
66,2002-08-19,"8",2002,18.8888888888889
66,2002-08-20,"8",2002,18.8888888888889
75,2002-08-21,"8",2002,23.8888888888889
74,2002-08-22,"8",2002,23.3333333333333
73,2002-08-23,"8",2002,22.7777777777778
74,2002-08-24,"8",2002,23.3333333333333
74,2002-08-25,"8",2002,23.3333333333333
74,2002-08-26,"8",2002,23.3333333333333
74,2002-08-27,"8",2002,23.3333333333333
72,2002-08-28,"8",2002,22.2222222222222
70,2002-08-29,"8",2002,21.1111111111111
73,2002-08-30,"8",2002,22.7777777777778
73,2002-08-31,"8",2002,22.7777777777778
74,2002-09-01,"9",2002,23.3333333333333
74,2002-09-02,"9",2002,23.3333333333333
72,2002-09-03,"9",2002,22.2222222222222
72,2002-09-04,"9",2002,22.2222222222222
72,2002-09-05,"9",2002,22.2222222222222
71,2002-09-06,"9",2002,21.6666666666667
74,2002-09-07,"9",2002,23.3333333333333
76,2002-09-08,"9",2002,24.4444444444444
78,2002-09-09,"9",2002,25.5555555555556
76,2002-09-10,"9",2002,24.4444444444444
64,2002-09-11,"9",2002,17.7777777777778
64,2002-09-12,"9",2002,17.7777777777778
64,2002-09-13,"9",2002,17.7777777777778
68,2002-09-14,"9",2002,20
63,2002-09-15,"9",2002,17.2222222222222
62,2002-09-16,"9",2002,16.6666666666667
65,2002-09-17,"9",2002,18.3333333333333
71,2002-09-18,"9",2002,21.6666666666667
76,2002-09-19,"9",2002,24.4444444444444
67,2002-09-20,"9",2002,19.4444444444444
69,2002-09-21,"9",2002,20.5555555555556
56,2002-09-22,"9",2002,13.3333333333333
54,2002-09-23,"9",2002,12.2222222222222
52,2002-09-24,"9",2002,11.1111111111111
59,2002-09-25,"9",2002,15
62,2002-09-26,"9",2002,16.6666666666667
60,2002-09-27,"9",2002,15.5555555555556
62,2002-09-28,"9",2002,16.6666666666667
72,2002-09-29,"9",2002,22.2222222222222
77,2002-09-30,"9",2002,25
75,2002-10-01,"10",2002,23.8888888888889
66,2002-10-02,"10",2002,18.8888888888889
61,2002-10-03,"10",2002,16.1111111111111
63,2002-10-04,"10",2002,17.2222222222222
55,2002-10-05,"10",2002,12.7777777777778
58,2002-10-06,"10",2002,14.4444444444444
48,2002-10-07,"10",2002,8.88888888888889
56,2002-10-08,"10",2002,13.3333333333333
57,2002-10-09,"10",2002,13.8888888888889
62,2002-10-10,"10",2002,16.6666666666667
61,2002-10-11,"10",2002,16.1111111111111
61,2002-10-12,"10",2002,16.1111111111111
42,2002-10-13,"10",2002,5.55555555555556
44,2002-10-14,"10",2002,6.66666666666667
50,2002-10-15,"10",2002,10
42,2002-10-16,"10",2002,5.55555555555556
41,2002-10-17,"10",2002,5
49,2002-10-18,"10",2002,9.44444444444444
42,2002-10-19,"10",2002,5.55555555555556
41,2002-10-20,"10",2002,5
45,2002-10-21,"10",2002,7.22222222222222
44,2002-10-22,"10",2002,6.66666666666667
43,2002-10-23,"10",2002,6.11111111111111
44,2002-10-24,"10",2002,6.66666666666667
45,2002-10-25,"10",2002,7.22222222222222
43,2002-10-26,"10",2002,6.11111111111111
42,2002-10-27,"10",2002,5.55555555555556
44,2002-10-28,"10",2002,6.66666666666667
44,2002-10-29,"10",2002,6.66666666666667
45,2002-10-30,"10",2002,7.22222222222222
40,2002-10-31,"10",2002,4.44444444444444
33,2002-11-01,"11",2002,0.555555555555556
38,2002-11-02,"11",2002,3.33333333333333
36,2002-11-03,"11",2002,2.22222222222222
39,2002-11-04,"11",2002,3.88888888888889
38,2002-11-05,"11",2002,3.33333333333333
40,2002-11-06,"11",2002,4.44444444444444
44,2002-11-07,"11",2002,6.66666666666667
56,2002-11-08,"11",2002,13.3333333333333
58,2002-11-09,"11",2002,14.4444444444444
51,2002-11-10,"11",2002,10.5555555555556
39,2002-11-11,"11",2002,3.88888888888889
40,2002-11-12,"11",2002,4.44444444444444
46,2002-11-13,"11",2002,7.77777777777778
47,2002-11-14,"11",2002,8.33333333333333
38,2002-11-15,"11",2002,3.33333333333333
34,2002-11-16,"11",2002,1.11111111111111
32,2002-11-17,"11",2002,0
35,2002-11-18,"11",2002,1.66666666666667
44,2002-11-19,"11",2002,6.66666666666667
44,2002-11-20,"11",2002,6.66666666666667
39,2002-11-21,"11",2002,3.88888888888889
31,2002-11-22,"11",2002,-0.555555555555556
39,2002-11-23,"11",2002,3.88888888888889
32,2002-11-24,"11",2002,0
26,2002-11-25,"11",2002,-3.33333333333333
25,2002-11-26,"11",2002,-3.88888888888889
22,2002-11-27,"11",2002,-5.55555555555556
24,2002-11-28,"11",2002,-4.44444444444444
40,2002-11-29,"11",2002,4.44444444444444
29,2002-11-30,"11",2002,-1.66666666666667
25,2002-12-01,"12",2002,-3.88888888888889
29,2002-12-02,"12",2002,-1.66666666666667
19,2002-12-03,"12",2002,-7.22222222222222
19,2002-12-04,"12",2002,-7.22222222222222
20,2002-12-05,"12",2002,-6.66666666666667
21,2002-12-06,"12",2002,-6.11111111111111
35,2002-12-07,"12",2002,1.66666666666667
22,2002-12-08,"12",2002,-5.55555555555556
20,2002-12-09,"12",2002,-6.66666666666667
34,2002-12-10,"12",2002,1.11111111111111
32,2002-12-11,"12",2002,0
34,2002-12-12,"12",2002,1.11111111111111
36,2002-12-13,"12",2002,2.22222222222222
35,2002-12-14,"12",2002,1.66666666666667
38,2002-12-15,"12",2002,3.33333333333333
32,2002-12-16,"12",2002,0
34,2002-12-17,"12",2002,1.11111111111111
46,2002-12-18,"12",2002,7.77777777777778
45,2002-12-19,"12",2002,7.22222222222222
32,2002-12-20,"12",2002,0
31,2002-12-21,"12",2002,-0.555555555555556
28,2002-12-22,"12",2002,-2.22222222222222
28,2002-12-23,"12",2002,-2.22222222222222
26,2002-12-24,"12",2002,-3.33333333333333
